SBI,SCHEME,ORD_SURVEY,NG_NUMBER,AGREEMENT_REF,OPTION_CODE,OPTION_START_DATE,OPTION_END_DATE,OPTION_QUANTITY,UNIT_OF_MEASURE
106311944,CS,NY6945,5019,1629481,SP8,1/1/24 0:00,12/31/28 0:00,3.9209,Hectares
108719804,CS,SD6046,4064,1561381,UP2,1/1/24 0:00,12/31/28 0:00,107.4674,Hectares
106317109,CS,NY7551,3695,1639009,UP2,1/1/24 0:00,12/31/28 0:00,40,Hectares
122400320,CS,NY6750,1071,1638821,UP6,1/1/24 0:00,12/31/28 0:00,25.8375,Hectares
106323049,CS,SD7157,8431,1633345,UP1,1/1/24 0:00,12/31/28 0:00,6.0962,Hectares
200778286,CS,SD9319,6514,1643273,RP1,1/1/24 0:00,12/31/26 0:00,1,Units
107206619,CS,SK0166,720,1645108,SP6,1/1/24 0:00,12/31/28 0:00,0.4237,Hectares
106912690,CS,SD8225,4843,1644743,UP1,1/1/24 0:00,12/31/28 0:00,0.3014,Hectares
106912690,CS,SD8225,3749,1644743,UP1,1/1/24 0:00,12/31/28 0:00,0.3765,Hectares
106996009,CS,NY1105,3666,1633202,GS1,1/1/24 0:00,12/31/28 0:00,0.4607,Hectares
106778436,CS,SD9661,5035,1652429,BN14,1/1/24 0:00,12/31/26 0:00,18,Metres
106778436,CS,SD9661,4874,1652429,UP2,1/1/24 0:00,12/31/28 0:00,4.3572,Hectares
106538607,SFI23,SE1459,7211,1695772,MOR1,2/1/24 0:00,1/31/27 0:00,24.9981,Hectares
106631996,SFI23,SE0808,848,1702466,MOR1,3/1/24 0:00,2/28/27 0:00,14.1275,Hectares
106549611,CS,NZ0234,7007,1690214,BN13,3/1/24 0:00,2/28/27 0:00,273,Metres
106451432,SFI23,NY6148,6721,1713655,MOR1,4/1/24 0:00,3/31/27 0:00,27.5714,Hectares
106801435,SFI23,SE0134,2512,1799420,MOR1,7/1/24 0:00,6/30/27 0:00,3.6083,Hectares
106760824,CS HT,SD9941,7796,1912264,GRH1,2/1/25 0:00,1/31/28 0:00,2.0788,Hectares
106770508,SFI Expanded Offer,SE1205,1640,1956820,BND1,2/1/25 0:00,1/31/28 0:00,196,Metres
106340518,SFI Expanded Offer,SD6145,6181,1933776,CHRW2,1/1/25 0:00,12/31/27 0:00,256,Metres
106499622,SFI Expanded Offer,NY7252,7408,1925370,CMOR1,12/1/24 0:00,11/30/27 0:00,122.7507,Hectares
200424095,SFI Expanded Offer,SD7187,6184,1961400,BND1,1/1/25 0:00,12/31/27 0:00,680,Metres
106798759,SFI Expanded Offer,SE1006,4291,1939789,UPL8,4/1/25 0:00,3/31/28 0:00,0.5932,Hectares
106505403,SFI Expanded Offer,SD7247,753,1952260,BND1,6/1/25 0:00,5/31/28 0:00,1600,Metres
106505403,SFI Expanded Offer,SD7446,1499,1952260,SPM5,6/1/25 0:00,5/31/28 0:00,2.2947,Hectares
106498687,SFI Expanded Offer,SD7322,6956,1978163,UPL7,4/1/25 0:00,3/31/28 0:00,5.2313,Hectares
106550524,SFI Expanded Offer,SE1378,5897,1980345,UPL1,2/1/25 0:00,1/31/28 0:00,15.8356,Hectares
106195124,SFI Expanded Offer,SD5360,4915,1988184,CMOR1,3/1/25 0:00,2/29/28 0:00,9.5054,Hectares
107365747,SFI Expanded Offer,SD7858,1059,1980016,UPL3,2/1/25 0:00,1/31/28 0:00,1.4236,Hectares
106409224,SFI Expanded Offer,SD8628,8125,1947786,UPL2,3/1/25 0:00,2/29/28 0:00,1.7968,Hectares
106409224,SFI Expanded Offer,SD8628,8317,1947786,UPL2,3/1/25 0:00,2/29/28 0:00,0.1696,Hectares
106459599,CS,SD6346,3387,1996553,UP2,1/1/25 0:00,12/31/29 0:00,7.2618,Hectares
200891887,SFI Expanded Offer,SD8925,623,2017819,UPL10,5/1/25 0:00,4/30/28 0:00,0.3229,Hectares
106323049,SFI Expanded Offer,SD7059,5393,2008144,CMOR1,5/1/25 0:00,4/30/28 0:00,213.1841,Hectares
106497562,CS,SD6554,3315,463610,UP3,1/1/18 0:00,12/31/27 0:00,44.794,Hectares
200429591,CS,NY0219,4065,1257459,SP6,1/1/22 0:00,12/31/26 0:00,0.4425,Hectares
200131978,CS,SX5373,8851,1232559,WD2,1/1/22 0:00,12/31/26 0:00,2.7301,Hectares
108233237,CS,SD9520,3939,1262985,SP6,1/1/22 0:00,12/31/26 0:00,3.4984,Hectares
107264972,CS,NY7052,330,1454485,UP6,1/1/23 0:00,12/31/27 0:00,0.043,Hectares
106452558,CS,SD6350,2140,1455897,UP6,1/1/23 0:00,12/31/27 0:00,7.1606,Hectares
106438183,CS,NY5136,6934,1551709,LH1,1/1/24 0:00,12/31/28 0:00,54.48,Hectares
106533919,CS,SE0775,9435,1448949,SP6,1/1/23 0:00,12/31/27 0:00,13.1891,Hectares
106311944,CS,NY6842,4399,1629481,WD9,1/1/24 0:00,12/31/28 0:00,1.35,Hectares
106311944,CS,NY6943,1901,1629481,FG12,1/1/24 0:00,12/31/26 0:00,1,Units
106311944,CS,NY6843,9738,1629481,FG12,1/1/24 0:00,12/31/26 0:00,1,Units
117629893,CS,NY5235,1784,1634465,LH1,1/1/24 0:00,12/31/28 0:00,60.1901,Hectares
200778286,CS,SD9319,6514,1643273,BN12,1/1/24 0:00,12/31/26 0:00,20,Metres
200778286,CS,SD9418,1195,1643273,FG12,1/1/24 0:00,12/31/26 0:00,1,Units
107002145,CS,NY4801,510,1642072,FG2,1/1/24 0:00,12/31/26 0:00,610,Metres
106626626,SFI23,SD9723,7878,1658241,MOR1,12/1/23 0:00,11/30/26 0:00,2.6807,Hectares
106626626,SFI23,SD9722,3294,1658241,MOR1,12/1/23 0:00,11/30/26 0:00,0.4308,Hectares
106588276,CS,SD9261,8004,1650210,FG2,1/1/24 0:00,12/31/26 0:00,1609,Metres
106778436,CS,SD9661,5035,1652429,UP2,1/1/24 0:00,12/31/28 0:00,23.7466,Hectares
106778436,CS,SD9661,5035,1652429,FG2,1/1/24 0:00,12/31/26 0:00,315,Metres
106798759,CS,SE0905,9038,1658062,FG2,11/1/23 0:00,10/31/26 0:00,134,Metres
200118993,SFI23,SD9192,3362,1663188,MOR1,1/1/24 0:00,12/31/26 0:00,60.9817,Hectares
106494627,SFI23,SJ9998,2614,1658220,MOR1,2/1/24 0:00,1/31/27 0:00,19.237,Hectares
106631996,SFI23,SE0709,7201,1702466,MOR1,3/1/24 0:00,2/28/27 0:00,78.127,Hectares
106573166,SFI23,SE0904,9144,1705695,MOR1,4/1/24 0:00,3/31/27 0:00,0.2532,Hectares
106451432,SFI23,NY6148,4045,1713655,MOR1,4/1/24 0:00,3/31/27 0:00,11.6623,Hectares
106292097,SFI23,NT9116,4179,1741145,MOR1,5/1/24 0:00,4/30/27 0:00,0.4093,Hectares
107002145,SFI Expanded Offer,NY4801,510,1805518,CMOR1,10/1/24 0:00,9/30/27 0:00,18.9596,Hectares
106388742,SFI Expanded Offer,SK0360,4252,1894745,UPL7,10/1/24 0:00,9/30/27 0:00,0.9228,Hectares
106770508,SFI Expanded Offer,SE1703,858,1956820,UPL7,2/1/25 0:00,1/31/28 0:00,35.0191,Hectares
106798759,SFI Expanded Offer,SE0905,7236,1939789,CMOR1,4/1/25 0:00,3/31/28 0:00,1.7856,Hectares
107646713,SFI Expanded Offer,SE0416,1149,1948084,CMOR1,2/1/25 0:00,1/31/28 0:00,0.4792,Hectares
106311944,SFI Expanded Offer,NY6944,3019,1935072,CMOR1,2/1/25 0:00,1/31/28 0:00,11.1213,Hectares
106550524,SFI Expanded Offer,SE1379,7077,1980345,UPL10,2/1/25 0:00,1/31/28 0:00,50.8979,Hectares
200108979,SFI Expanded Offer,NY7986,7734,1916592,UPL7,1/1/25 0:00,12/31/27 0:00,8.3167,Hectares
107179013,CS,SD6560,8475,2000426,WD9,1/1/25 0:00,12/31/29 0:00,13.62,Hectares
111850140,SFI Expanded Offer,SD9327,3559,1982332,UPL2,3/1/25 0:00,2/29/28 0:00,0.3498,Hectares
107264972,CS,NY6952,6315,469742,UP6,1/1/22 0:00,12/31/26 0:00,5.6289,Hectares
112778427,CS,SE0433,7701,626229,UP3,1/1/19 0:00,12/31/28 0:00,0.8943,Hectares
106505403,CS,SD7347,6414,990435,UP3,1/1/21 0:00,12/31/30 0:00,6.0405,Hectares
122664706,CS,SD9783,8166,1091209,WD7,1/1/21 0:00,12/31/25 0:00,19.5951,Hectares
107161433,CS,SD6359,5807,1423344,UP3,1/1/23 0:00,12/31/32 0:00,292.3557,Hectares
106452558,CS,SD6249,3416,1455897,UP3,1/1/23 0:00,12/31/32 0:00,848.4617,Hectares
106451432,CS,NY6147,3197,1450878,UP2,1/1/23 0:00,12/31/27 0:00,5.2269,Hectares
106452558,CS,SD6250,320,1455897,UP3,1/1/23 0:00,12/31/32 0:00,3.4033,Hectares
106549611,CS,NZ0634,1478,1460858,UP3,1/1/23 0:00,12/31/32 0:00,12.9645,Hectares
106460854,CS,NY7260,598,1628933,UP6,1/1/24 0:00,12/31/28 0:00,172.4708,Hectares
112179718,CS,NY6669,2889,1629259,UP6,1/1/24 0:00,12/31/28 0:00,0.4497,Hectares
106311944,CS,NY6842,1755,1629481,FG2,1/1/24 0:00,12/31/26 0:00,25,Metres
106311944,CS,NY6945,7640,1629481,UP2,1/1/24 0:00,12/31/28 0:00,22.4,Hectares
107168236,CS,SD6721,4135,1629923,UP3,1/1/24 0:00,12/31/33 0:00,9.4269,Hectares
106179896,CS,SD7719,7954,1633545,BE3,1/1/24 0:00,12/31/28 0:00,213,Metres
117629893,CS,NY5237,5206,1634465,SP8,1/1/24 0:00,12/31/28 0:00,11.2209,Hectares
117629893,CS,NY5236,7927,1634465,SP3,1/1/24 0:00,12/31/28 0:00,4.7,Hectares
106482576,CS,SD4295,3706,1635350,WT5,1/1/24 0:00,12/31/28 0:00,1,Hectares
200222718,CS,SD6620,9015,1638284,UP3,1/1/24 0:00,12/31/33 0:00,28.5255,Hectares
200778286,CS,SD9319,7905,1643273,BN12,1/1/24 0:00,12/31/26 0:00,40,Metres
113438450,CS,NY8024,6326,1635734,UP6,1/1/24 0:00,12/31/28 0:00,19.85,Hectares
106717078,CS,SD8177,4143,1481556,BN14,7/1/23 0:00,6/30/26 0:00,42,Metres
107214733,CS,SD8645,131,1645581,TE11A,1/1/24 0:00,12/31/26 0:00,6,Trees
107190531,CS,SD8242,2265,1657197,BN12,12/1/23 0:00,11/30/26 0:00,60,Metres
107349347,SFI23,SE0464,4745,1677707,MOR1,12/1/23 0:00,11/30/26 0:00,13.4744,Hectares
107559616,SFI23,SD5652,3988,1672513,MOR1,2/1/24 0:00,1/31/27 0:00,3.9334,Hectares
107362539,CS,SD8371,5919,1483138,BN12,8/1/23 0:00,7/31/26 0:00,55,Metres
106770508,SFI23,SE1402,7156,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,1.2007,Hectares
106770508,SFI23,SE1205,828,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,0.8341,Hectares
106770508,SFI23,SE1500,986,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,0.5123,Hectares
106335247,SFI23,SD6856,1598,1666054,MOR1,3/1/24 0:00,2/28/27 0:00,795.3375,Hectares
118719326,SFI23,SE0100,2204,1701809,MOR1,5/1/24 0:00,4/30/27 0:00,1.6093,Hectares
118719326,SFI23,SK0297,5052,1701809,MOR1,5/1/24 0:00,4/30/27 0:00,1.4038,Hectares
122400320,SFI23,NY6648,5983,1795145,MOR1,7/1/24 0:00,6/30/27 0:00,46.9557,Hectares
118586667,CS,SD7419,3806,1894349,BN14,9/1/24 0:00,8/31/27 0:00,110,Metres
106770508,SFI Expanded Offer,SE1205,2241,1956820,UPL10,2/1/25 0:00,1/31/28 0:00,0.5909,Hectares
106770508,SFI Expanded Offer,SE1300,9121,1956820,UPL10,2/1/25 0:00,1/31/28 0:00,15.3128,Hectares
106340518,SFI Expanded Offer,SD6045,9747,1933776,BND1,1/1/25 0:00,12/31/27 0:00,95,Metres
111804633,SFI Expanded Offer,SD6555,4401,1946862,UPL7,12/1/24 0:00,11/30/27 0:00,20.2837,Hectares
110512627,SFI Expanded Offer,SE1042,3887,1931976,CMOR1,12/1/24 0:00,11/30/27 0:00,3.3822,Hectares
107646713,SFI Expanded Offer,SD7553,9179,1948084,UPL1,2/1/25 0:00,1/31/28 0:00,22.4906,Hectares
107198210,SFI Expanded Offer,NY7406,3742,1982485,CMOR1,3/1/25 0:00,2/29/28 0:00,10.5771,Hectares
106505403,SFI Expanded Offer,SD7246,9177,1952260,BND1,6/1/25 0:00,5/31/28 0:00,1000,Metres
115606530,SFI Expanded Offer,SD6086,3309,1976660,CMOR1,2/1/25 0:00,1/31/28 0:00,12.0267,Hectares
200849715,SFI Expanded Offer,SJ9997,578,1981875,CHRW2,9/1/25 0:00,8/31/28 0:00,600,Metres
106550524,SFI Expanded Offer,SE1479,2090,1980345,UPL10,2/1/25 0:00,1/31/28 0:00,11.0797,Hectares
122352139,SFI Expanded Offer,SD9125,4483,1987010,UPL2,2/1/25 0:00,1/31/28 0:00,0.4959,Hectares
106549611,SFI Expanded Offer,NZ0233,3566,1960812,BND1,2/1/25 0:00,1/31/28 0:00,537,Metres
200684897,SFI Expanded Offer,NY6247,6023,1929705,UPL3,3/1/25 0:00,2/29/28 0:00,28.5223,Hectares
107179013,CS,SD6659,2880,2000426,SP5,1/1/25 0:00,12/31/29 0:00,232.1803,Hectares
107179013,CS,SD6659,2880,2000426,UP6,1/1/25 0:00,12/31/29 0:00,232.1803,Hectares
107179013,CS,SD6759,3857,2000426,UP3,1/1/25 0:00,12/31/34 0:00,63.4202,Hectares
200540702,SFI Expanded Offer,SD7869,5375,1994763,UPL7,4/1/25 0:00,3/31/28 0:00,1.5517,Hectares
106323049,SFI Expanded Offer,SD7159,1326,2008144,BND1,5/1/25 0:00,4/30/28 0:00,215,Metres
107012352,CS,SD3589,3343,307074,UP3,1/1/17 0:00,12/31/26 0:00,3.9303,Hectares
106505403,CS,SD7347,3601,990435,SP8,1/1/21 0:00,12/31/25 0:00,6.2451,Hectares
108267136,CS,SS7244,9034,1262374,WD7,1/1/22 0:00,12/31/26 0:00,0.8792,Hectares
121428499,CS,SD6252,3622,1455034,UP3,1/1/23 0:00,12/31/32 0:00,0.5482,Hectares
106323049,CS,SD7059,5393,1449271,SP6,1/1/23 0:00,12/31/27 0:00,100,Hectares
106310339,CS,SD6859,8122,1452775,UP3,1/1/23 0:00,12/31/32 0:00,545.3981,Hectares
121428499,CS,SD6351,8781,1455034,UP3,1/1/23 0:00,12/31/32 0:00,68.0498,Hectares
106511194,CS,SE0415,3922,1453691,UP1,1/1/24 0:00,12/31/27 0:00,0.6894,Hectares
200241697,CS,NT8312,7407,1461829,WD7,1/1/22 0:00,12/31/26 0:00,3.4372,Hectares
107658024,CS,NY6968,9920,1536120,FG2,1/1/24 0:00,12/31/26 0:00,410,Metres
107658024,CS,NY7068,3530,1536120,GS16,1/1/24 0:00,12/31/26 0:00,8,Hectares
106460854,CS,NY7260,598,1628933,UP3,1/1/24 0:00,12/31/33 0:00,172.4708,Hectares
106311944,CS,NY6843,9738,1629481,BN12,1/1/24 0:00,12/31/26 0:00,112,Metres
200404934,CS,SD8644,7626,1634336,FG2,8/1/23 0:00,7/31/26 0:00,240,Metres
106453218,CS,SD7460,221,1639469,UP3,1/1/24 0:00,12/31/33 0:00,131.7116,Hectares
200683998,SFI23,SD5762,4675,1658637,MOR1,3/1/24 0:00,2/28/27 0:00,21.9732,Hectares
106626626,SFI23,SD9722,4974,1658241,MOR1,12/1/23 0:00,11/30/26 0:00,0.525,Hectares
106588276,CS,SD9361,991,1650210,FG12,1/1/24 0:00,12/31/26 0:00,2,Units
106770508,SFI23,SE1205,146,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,0.9442,Hectares
106538607,SFI23,SE1459,1664,1695772,MOR1,2/1/24 0:00,1/31/27 0:00,68.9596,Hectares
106499713,SFI23,NY7257,1866,1692925,MOR1,5/1/24 0:00,4/30/27 0:00,25.342,Hectares
120583203,SFI23,SD7694,6163,1703198,MOR1,4/1/24 0:00,3/31/27 0:00,8.7291,Hectares
107243614,SFI Expanded Offer,NY7103,5901,1946400,BND1,1/1/25 0:00,12/31/27 0:00,365,Metres
107243614,SFI Expanded Offer,NY7103,5320,1946400,UPL5,1/1/25 0:00,12/31/27 0:00,2.2288,Hectares
107243614,SFI Expanded Offer,NY7103,5901,1946400,UPL8,1/1/25 0:00,12/31/27 0:00,0.7611,Hectares
106499622,SFI Expanded Offer,NY7350,7997,1925370,CMOR1,12/1/24 0:00,11/30/27 0:00,22.8996,Hectares
106798759,SFI Expanded Offer,SE0905,7351,1939789,UPL8,4/1/25 0:00,3/31/28 0:00,0.9771,Hectares
107646713,SFI Expanded Offer,SD9410,8650,1948084,CMOR1,2/1/25 0:00,1/31/28 0:00,1.014,Hectares
200849715,SFI Expanded Offer,SJ9997,578,1981875,CHRW3,9/1/25 0:00,8/31/28 0:00,600,Metres
122352139,SFI Expanded Offer,SD9125,3782,1987010,UPL2,2/1/25 0:00,1/31/28 0:00,1.8997,Hectares
106549611,SFI Expanded Offer,NZ0233,3566,1960812,CMOR1,2/1/25 0:00,1/31/28 0:00,14.5724,Hectares
200941193,SFI Expanded Offer,NY8098,8467,1995913,UPL10,3/1/25 0:00,2/29/28 0:00,1.3277,Hectares
106635319,SFI Expanded Offer,SD8558,6761,1986915,BND1,3/1/25 0:00,2/29/28 0:00,288,Metres
200457039,SFI Expanded Offer,SK0258,3580,1992809,UPL7,3/1/25 0:00,2/29/28 0:00,0.5834,Hectares
106323049,SFI Expanded Offer,SD7159,1326,2008144,UPL10,5/1/25 0:00,4/30/28 0:00,2.892,Hectares
106481018,CS,NU0901,7464,1259989,WD1,1/1/22 0:00,12/31/31 0:00,0.7465,Hectares
106247455,CS,NY7448,6701,1425321,SP8,1/1/23 0:00,12/31/27 0:00,22.5,Hectares
107161433,CS,SD6359,5876,1423344,UP3,1/1/23 0:00,12/31/32 0:00,213.9864,Hectares
107161433,CS,SD6159,3880,1423344,UP6,1/1/23 0:00,12/31/27 0:00,92.37,Hectares
106452558,CS,SD6249,7695,1455897,UP6,1/1/23 0:00,12/31/27 0:00,24.6324,Hectares
121428499,CS,SD6252,5174,1455034,UP3,1/1/23 0:00,12/31/32 0:00,12.2583,Hectares
106511194,CS,SE0415,402,1453691,UP1,1/1/23 0:00,12/31/27 0:00,0.6971,Hectares
113796535,CS,NT9032,577,1618593,FG1,1/1/24 0:00,12/31/26 0:00,500,Metres
106311944,CS,NY6842,4399,1629481,WD8,1/1/24 0:00,12/31/28 0:00,1.35,Hectares
106311944,CS,NY6842,1755,1629481,WD8,1/1/24 0:00,12/31/28 0:00,0.21,Hectares
106311944,CS,NY6844,8166,1629481,FG2,1/1/24 0:00,12/31/26 0:00,1980,Metres
106453218,CS,SD7260,8814,1639469,UP6,1/1/24 0:00,12/31/28 0:00,18.9165,Hectares
106717078,CS,SD8177,4143,1637735,UP3,1/1/24 0:00,12/31/33 0:00,46.52,Hectares
110049362,CS,SX6579,9124,1614970,GS6,1/1/24 0:00,12/31/28 0:00,0.5933,Hectares
106323049,CS,SD7158,3109,1633345,WD7,1/1/24 0:00,12/31/28 0:00,1.2284,Hectares
200778286,CS,SD9419,512,1643273,LV7,1/1/24 0:00,12/31/26 0:00,2,Units
200846153,CS,NY9041,7230,1649975,UP1,1/1/24 0:00,12/31/28 0:00,8.4984,Hectares
117621236,CS,SX7687,1584,1644630,WD7,1/1/24 0:00,12/31/28 0:00,7.2435,Hectares
106770508,SFI23,SE1701,7616,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,0.0347,Hectares
106242245,SFI23,SD8528,9880,1690184,MOR1,4/1/24 0:00,3/31/27 0:00,1.5341,Hectares
107179013,SFI23,SD6560,7258,1692644,MOR1,2/1/24 0:00,1/31/27 0:00,8.2503,Hectares
107179013,SFI23,SD6661,3975,1692644,MOR1,2/1/24 0:00,1/31/27 0:00,1.8375,Hectares
106481018,SFI23,NU1001,5365,1728427,MOR1,4/1/24 0:00,3/31/27 0:00,6.1714,Hectares
106292097,SFI23,NT9018,8430,1741145,MOR1,5/1/24 0:00,4/30/27 0:00,179.7814,Hectares
106388742,SFI Expanded Offer,SK0260,1318,1894745,UPL7,10/1/24 0:00,9/30/27 0:00,5.0131,Hectares
107243614,SFI Expanded Offer,NY7103,5320,1946400,BND1,1/1/25 0:00,12/31/27 0:00,610,Metres
106798759,SFI Expanded Offer,SE0904,9395,1939789,CMOR1,4/1/25 0:00,3/31/28 0:00,8.0958,Hectares
106798759,SFI Expanded Offer,SE0905,8260,1939789,SPM5,4/1/25 0:00,3/31/28 0:00,2.1593,Hectares
111804633,SFI Expanded Offer,SD6654,2087,1946862,BND1,12/1/24 0:00,11/30/27 0:00,588,Metres
106538607,SFI Expanded Offer,SE1459,1664,1939384,BND1,12/1/24 0:00,11/30/27 0:00,1267,Metres
106542807,SFI Expanded Offer,SE0251,9911,1984154,BND1,3/1/25 0:00,2/29/28 0:00,387,Metres
106308119,SFI Expanded Offer,SK1980,2698,1959883,UPL1,3/1/25 0:00,2/29/28 0:00,5.5516,Hectares
107179013,CS,SD6560,7258,2000426,WD8,1/1/25 0:00,12/31/29 0:00,7.6726,Hectares
200540702,SFI Expanded Offer,SD7869,5364,1994763,UPL7,4/1/25 0:00,3/31/28 0:00,0.8001,Hectares
111850140,SFI Expanded Offer,SD9327,3941,1982332,UPL2,3/1/25 0:00,2/29/28 0:00,4.427,Hectares
106247581,SFI Expanded Offer,SD1588,7352,2003232,CMOR1,5/1/25 0:00,4/30/28 0:00,177.9779,Hectares
200891887,SFI Expanded Offer,SD8925,750,2017819,UPL6,5/1/25 0:00,4/30/28 0:00,6.1834,Hectares
201032505,SFI Expanded Offer,SD9561,5303,2179166,UPL8,10/1/25 0:00,9/30/28 0:00,4.3594,Hectares
106323049,SFI Expanded Offer,SD7256,134,2008144,UPL7,5/1/25 0:00,4/30/28 0:00,49.3677,Hectares
106611048,SFI Expanded Offer,SD7579,402,1996515,BND1,6/1/25 0:00,5/31/28 0:00,574,Metres
106759616,CS,NY8438,2901,117119,UP6,1/1/16 0:00,12/31/25 0:00,17.9157,Hectares
107012352,CS,SD3589,3510,307074,UP3,1/1/17 0:00,12/31/26 0:00,0.7027,Hectares
106505403,CS,SD7347,2918,990435,SP3,1/1/23 0:00,12/31/27 0:00,2.58,Hectares
106505403,CS,SD7347,6414,990435,SP3,1/1/23 0:00,12/31/27 0:00,3.32,Hectares
106809466,CS,NY8432,8990,993999,SP5,1/1/21 0:00,12/31/25 0:00,500,Hectares
108233237,CS,SD9023,2868,1262985,UP1,1/1/22 0:00,12/31/26 0:00,0.9336,Hectares
107264972,CS,NY6952,8331,1454485,UP3,1/1/23 0:00,12/31/32 0:00,2.4349,Hectares
106511194,CS,SE0415,4516,1453691,UP1,1/1/24 0:00,12/31/27 0:00,0.627,Hectares
113796535,CS,NT9032,577,1618593,SP3,1/1/24 0:00,12/31/28 0:00,2,Hectares
106460854,CS,NY7260,598,1628933,SB4,1/1/24 0:00,12/31/26 0:00,20,Hectares
200725976,CS,NY3722,9588,1607407,UP6,1/1/24 0:00,12/31/28 0:00,29.5821,Hectares
112179718,CS,NY6768,756,1629259,UP5,1/1/24 0:00,12/31/28 0:00,7.8082,Hectares
107168236,CS,SD6720,4471,1629923,UP3,1/1/24 0:00,12/31/33 0:00,0.8657,Hectares
106311944,CS,NY6742,7196,1629481,UP6,1/1/24 0:00,12/31/28 0:00,12.3134,Hectares
106204421,CS,SD5361,7743,1626247,SP6,1/1/24 0:00,12/31/28 0:00,2.1593,Hectares
107692231,CS,SD6719,3449,1637270,UP3,1/1/24 0:00,12/31/33 0:00,3.5977,Hectares
106317109,CS,NY7550,3269,1639009,UP6,1/1/24 0:00,12/31/28 0:00,88.3388,Hectares
122400320,CS,NY6750,1071,1638821,UP3,1/1/24 0:00,12/31/33 0:00,25.8375,Hectares
120583203,CS,SD7694,8759,1647082,BN12,1/1/24 0:00,12/31/26 0:00,340,Metres
200778286,CS,SD9319,6514,1643273,LV7,1/1/24 0:00,12/31/26 0:00,2,Units
106177532,CS,NY6961,8639,1647347,BN12,1/1/24 0:00,12/31/26 0:00,235,Metres
113438450,CS,NY8422,2744,1635734,UP3,1/1/24 0:00,12/31/33 0:00,15.8952,Hectares
106626626,SFI23,SD9723,1621,1658241,MOR1,12/1/23 0:00,11/30/26 0:00,6.8434,Hectares
117621236,SFI23,SX7687,1584,1664644,HRW1,2/1/24 0:00,1/31/27 0:00,673,Metres
106399687,CS,SD8313,3480,1639985,OT6,1/1/24 0:00,12/31/28 0:00,0.9392,Hectares
106440951,CS,SD7324,2505,1654894,BN11,1/1/24 0:00,12/31/26 0:00,300,Metres
117418240,CS,SD7220,8912,1653296,FG2,1/1/24 0:00,12/31/26 0:00,210,Metres
106494627,SFI23,SJ9998,5774,1658220,MOR1,2/1/24 0:00,1/31/27 0:00,39.3428,Hectares
106524963,SFI23,NY8640,7590,1674198,MOR1,3/1/24 0:00,2/28/27 0:00,5.9211,Hectares
106242245,SFI23,SD8428,383,1690184,MOR1,4/1/24 0:00,3/31/27 0:00,2.0665,Hectares
106481018,SFI23,NU0901,4685,1728427,MOR1,4/1/24 0:00,3/31/27 0:00,0.1379,Hectares
106770597,SFI23,SE9396,1717,1692868,MOR1,5/1/24 0:00,4/30/27 0:00,0.6897,Hectares
117629893,CS,NY5235,1784,1739939,FG3,5/1/24 0:00,4/30/27 0:00,2700,Metres
106770508,SFI Expanded Offer,SE1502,7564,1956820,UPL10,2/1/25 0:00,1/31/28 0:00,18.5501,Hectares
106770508,SFI Expanded Offer,SE1500,986,1956820,BND1,2/1/25 0:00,1/31/28 0:00,83,Metres
106798759,SFI Expanded Offer,SE0905,7021,1939789,CMOR1,4/1/25 0:00,3/31/28 0:00,0.7656,Hectares
106798759,SFI Expanded Offer,SE0905,9038,1939789,CMOR1,4/1/25 0:00,3/31/28 0:00,5.7175,Hectares
106498687,SFI Expanded Offer,SD7522,2397,1978226,BND1,4/1/25 0:00,3/31/28 0:00,220,Metres
106550524,SFI Expanded Offer,SE1378,5897,1980345,BND1,2/1/25 0:00,1/31/28 0:00,907,Metres
106550524,SFI Expanded Offer,SE1378,5897,1980345,CMOR1,2/1/25 0:00,1/31/28 0:00,15.8356,Hectares
200684897,SFI Expanded Offer,NY6249,4355,1929705,CMOR1,3/1/25 0:00,2/29/28 0:00,136.8841,Hectares
107215200,SFI Expanded Offer,SD7424,2282,2176425,UPL1,11/1/25 0:00,10/31/28 0:00,8.2019,Hectares
106323049,SFI Expanded Offer,SD7259,2090,2008144,BND1,5/1/25 0:00,4/30/28 0:00,2860,Metres
106759616,CS,NY8438,2901,117119,UP3,1/1/16 0:00,12/31/25 0:00,17.9157,Hectares
106296729,CS,NY7584,6399,1229656,UP3,1/1/22 0:00,12/31/31 0:00,35.6,Hectares
106538607,CS,SE1459,7211,1265693,UP3,1/1/22 0:00,12/31/31 0:00,24.9794,Hectares
106357723,CS,SO4697,4522,1269940,BE3,1/1/22 0:00,12/31/26 0:00,100,Metres
107016960,CS,SX7377,618,1303195,GS5,1/1/22 0:00,12/31/26 0:00,1.1599,Hectares
106247455,CS,NY7547,5343,1425321,WD9,1/1/23 0:00,12/31/27 0:00,1.6941,Hectares
200721222,CS,NT7200,2425,1439821,UP3,1/1/23 0:00,12/31/32 0:00,41.8853,Hectares
106310339,CS,SD7058,5547,1452775,SP6,1/1/23 0:00,12/31/27 0:00,7.1555,Hectares
107264972,CS,NY7052,78,1454485,WD9,1/1/23 0:00,12/31/27 0:00,3,Hectares
