geom,ID,SHEET_ID,PARCEL_ID,VALID_FROM,VALID_TO,GEOM_AREA_SQM,VERIFIED_ON,VERIFICATION_TYPE,CREATED_ON,CREATED_BY,VALIDATED,CENTROID_X,CENTROID_Y,LAST_REFRESH_DATE
"POLYGON ((372905.259827197 447303.490015077,372892.189827197 447322.980015077,372847.319827197 447388.950015077,372823.679827197 447370.290015077,372715.179827197 447285.540015077,372745.719827197 447180.630015077,372757.299827197 447189.700015077,372785.979827197 447211.290015077,372905.259827197 447303.490015077))",1916759,SD7247,8028,2010-01-01T00:00:01,9999-12-31T00:00:00,18904.82,2022-06-23T00:00:00,3000,2015-03-16T10:09:16,CAPMIG,N,372804.26916911,447288.253338219,2024-03-06T09:43:49
"POLYGON ((386229.719827197 446054.600015077,386227.379827197 446060.080015077,386227.999827197 446066.970015077,386221.859827197 446069.270015077,386146.529827197 446026.680015077,386167.209827197 446001.310015077,386168.289827197 446000.000015077,386168.399827197 445999.870015077,386186.859827197 445977.330015077,386217.959827197 446000.000015077,386218.403827197 446000.322015077,386218.434827197 446000.345015077,386218.759827197 446000.580015077,386224.299827197 446004.620015077,386229.699827197 446008.870015077,386238.673927197 446015.107415077,386238.979827197 446015.320015077,386235.379827197 446020.120015077,386231.779827197 446017.420015077,386228.979827197 446021.120015077,386232.579827197 446023.720015077,386233.079827197 446023.020015077,386236.479827197 446025.520015077,386236.909827197 446024.940015077,386236.059827197 446028.470015077,386237.579827197 446031.120015077,386237.679827197 446032.220015077,386238.199827197 446032.900015077,386239.699827197 446035.400015077,386238.899827197 446036.800015077,386236.899827197 446039.600015077,386238.299827197 446040.600015077,386237.599827197 446041.700015077,386236.499827197 446043.200015077,386232.279827197 446048.620015077,386229.719827197 446054.600015077))",1929594,SD8646,2003,2010-01-01T00:00:01,9999-12-31T00:00:00,4592.69,2022-08-14T00:00:00,3000,2015-03-16T10:09:16,CAPMIG,N,386198.116282713,446023.913202391,2024-03-06T09:43:48
"POLYGON ((368494.769827197 443191.521015077,368495.579827197 443192.540015077,368495.099827197 443193.400015077,368495.030827197 443193.530015077,368494.099827197 443195.300015077,368493.799827197 443195.800015077,368492.499827197 443197.600015077,368489.399827197 443202.500015077,368488.499827197 443203.900015077,368487.799827197 443205.300015077,368486.899827197 443208.000015077,368486.599827197 443208.800015077,368486.099827197 443210.400015077,368485.299827197 443211.900015077,368483.399827197 443215.200015077,368483.199827197 443215.400015077,368481.899827197 443216.900015077,368481.099827197 443218.000015077,368479.899827197 443219.700015077,368478.099827197 443223.400015077,368477.799827197 443223.900015077,368476.599827197 443226.200015077,368474.999827197 443229.800015077,368474.499827197 443230.800015077,368473.599827197 443232.700015077,368473.199827197 443233.900015077,368473.069827197 443234.350015077,368472.599827197 443236.000015077,368470.599827197 443242.000015077,368467.799827197 443250.700015077,368466.799827197 443252.900015077,368465.599827197 443255.700015077,368464.299827197 443258.900015077,368461.899827197 443263.900015077,368460.799827197 443266.400015077,368460.099827197 443267.700015077,368458.599827197 443270.600015077,368457.299827197 443273.500015077,368456.399827197 443276.100015077,368456.159827197 443276.780015077,368455.499827197 443278.600015077,368454.699827197 443280.800015077,368454.499827197 443281.200015077,368453.399827197 443284.200015077,368452.999827197 443285.200015077,368452.399827197 443287.300015077,368452.299827197 443287.600015077,368451.999827197 443288.400015077,368451.699827197 443289.100015077,368451.299827197 443289.500015077,368450.699827197 443290.300015077,368449.899827197 443291.600015077,368449.699827197 443292.100015077,368449.099827197 443293.300015077,368448.699827197 443294.000015077,368447.799827197 443295.100015077,368444.599827197 443299.600015077,368442.399827197 443303.000015077,368442.199827197 443303.200015077,368439.999827197 443306.700015077,368437.799827197 443310.800015077,368436.199827197 443313.900015077,368435.099827197 443316.300015077,368432.099827197 443324.400015077,368427.929827197 443326.590015077,368424.399827197 443322.500015077,368422.399827197 443319.400015077,368422.199827197 443319.140015077,368419.599827197 443315.700015077,368416.599827197 443311.300015077,368413.399827197 443306.800015077,368409.499827197 443300.900015077,368407.999827197 443299.800015077,368407.239827197 443299.160015077,368406.099827197 443298.200015077,368401.099827197 443290.600015077,368399.099827197 443287.700015077,368383.499827197 443263.900015077,368367.299827197 443239.300015077,368366.899827197 443238.600015077,368357.599827197 443224.500015077,368357.299827197 443223.900015077,368345.499827197 443208.300015077,368344.999827197 443207.600015077,368345.799827197 443201.000015077,368345.899827197 443199.500015077,368345.699827197 443198.700015077,368341.199827197 443191.200015077,368340.639827197 443190.230015077,368328.199827197 443168.800015077,368323.799827197 443162.400015077,368322.399827197 443160.100015077,368319.899827197 443155.600015077,368314.799827197 443146.800015077,368313.099827197 443144.100015077,368311.199827197 443141.800015077,368307.899827197 443137.500015077,368306.699827197 443135.600015077,368305.299827197 443133.100015077,368302.399827197 443128.800015077,368298.899827197 443123.100015077,368294.499827197 443115.300015077,368292.899827197 443112.100015077,368290.399827197 443107.900015077,368287.999827197 443103.700015077,368286.499827197 443101.400015077,368284.399827197 443098.200015077,368284.119827197 443097.770015077,368283.399827197 443096.700015077,368280.299827197 443091.500015077,368278.599827197 443088.700015077,368275.199827197 443084.000015077,368273.799827197 443082.000015077,368267.899827197 443071.900015077,368265.199827197 443067.700015077,368263.299827197 443064.500015077,368262.875827197 443063.806015077,368262.202827197 443062.698015077,368261.829827197 443062.080015077,368261.299827197 443061.200015077,368250.299827197 443043.200015077,368245.899827197 443036.500015077,368241.699827197 443029.900015077,368221.199827197 443000.000015077,368221.184827197 442999.975015077,368217.199827197 442993.200015077,368215.199827197 442990.200015077,368214.869827197 442989.530015077,368223.529827197 442981.370015077,368229.219827197 442974.810015077,368233.849827197 442969.850015077,368241.015827197 442957.339015077,368241.048827197 442957.281015077,368241.919827197 442955.760015077,368243.979827197 442951.500015077,368246.709827197 442941.530015077,368248.189827197 442937.990015077,368251.839827197 442933.120015077,368255.249827197 442929.800015077,368260.649827197 442936.340015077,368264.597827197 442942.584915077,368281.979827197 442970.080015077,368299.519827197 443000.000015077,368303.989827197 443007.630015077,368317.249427197 443030.918515077,368317.779827197 443031.850015077,368318.539827197 443033.220015077,368323.586927197 443042.284515077,368328.489827197 443051.090015077,368338.499827197 443059.900015077,368353.199827197 443075.300015077,368354.558827197 443076.739015077,368359.189827197 443081.630015077,368378.139827197 443100.130015077,368378.369827197 443100.350015077,368403.709827197 443124.380015077,368434.209827197 443153.850015077,368441.029827197 443160.840015077,368463.539827197 443183.870015077,368466.479827197 443184.650015077,368485.139827197 443191.440015077,368492.159827197 443191.040015077,368493.879827197 443190.190015077,368494.769827197 443191.521015077))",1930042,SD6843,3514,2010-01-01T00:00:01,9999-12-31T00:00:00,32395.82,2021-07-09T00:00:00,1000,2015-03-16T10:09:16,CAPMIG,N,368358.673007518,443139.167333467,2024-03-06T09:43:48
"POLYGON ((363446.034482759 452506.417241379,363468.117241379 452497.5,363468.351724138 452497.5,363468.768965517 452491.45862069,363448.85862069 452470.589655172,363395.520689655 452446.931034483,363341.931034483 452425.479310345,363337.989655172 452423.75862069,363278.579310345 452357.768965517,363276.15862069 452355.420689655,363273.979310345 452353.648275862,363270.368965517 452346.331034483,363258.75862069 452345.989655172,363222.289655172 452346.048275862,363168.631034483 452335.789655172,363168.313793103 452336.793103448,363166 452344.168965517,363165.424137931 452345.972413793,363158.431034483 452367.85862069,363158.34137931 452370.579310345,363158.14137931 452377.110344828,363156.5 452377,363134.5 452375,363134.679310345 452370.768965517,363134.968965517 452365.020689655,363105.368965517 452358.15862069,363090.510344828 452334.068965517,363077.031034483 452332.210344828,363069.520689655 452330.820689655,363049.548275862 452326.020689655,363042.431034483 452324.079310345,363009.468965517 452313.44137931,362981.6 452301.910344828,362975.910344828 452293.568965517,362969.04137931 452293.15862069,362950.3 452282.579310345,362920.779310345 452285.9,362896.4 452267.710344828,362871.651724138 452250.468965517,362854.068965517 452244.310344828,362845.089655172 452239.851724138,362837.7 452235.651724138,362835.74137931 452233.079310345,362834.451724138 452230.410344828,362832.7 452226.751724138,362832.368965517 452226.3,362829.531034483 452222.389655172,362827.531034483 452220.517241379,362822.068965517 452215.4,362814.048275862 452209.431034483,362810.220689655 452206.220689655,362807.6 452202.889655172,362804.751724138 452198.920689655,362802.84137931 452194.551724138,362800.931034483 452188.25862069,362799.231034483 452183.110344828,362795.179310345 452166.989655172,362793.989655172 452161.279310345,362792.95862069 452160.251724138,362791.531034483 452159.210344828,362788.1 452158.079310345,362774.5 452158,362768.268965517 452157.989655172,362765.1 452157.989655172,362764.85862069 452153.710344828,362766.44137931 452149.489655172,362766.920689655 452148.551724138,362767.64137931 452147.2,362767.951724138 452144.74137931,362767.951724138 452139.5,362767.479310345 452136.55862069,362766.44137931 452134.651724138,362766.510344828 452132.668965517,362766.531034483 452131.5,362766.679310345 452122.44137931,362846.5 452090.5,362890 452073,362923.05862069 452059.64137931,362923.448275862 452042.5,362925 451984,362920.989655172 451982.510344828,362874 451965,362874.189655172 451964.620689655,362900.910344828 451910.95862069,362912.34137931 451888,362924.551724138 451863.479310345,362934 451844.5,362964.731034483 451726.431034483,362978.589655172 451670.868965517,363009.051724138 451673.620689655,363014.15862069 451674.05862069,363064.710344828 451679.710344828,363102.65862069 451683.131034483,363116.420689655 451691.55862069,363124.05862069 451696.231034483,363125.320689655 451701.555172414,363127.289655172 451709.868965517,363103.010344828 451748.289655172,363111.820689655 451820.510344828,363112.879310345 451829.448275862,363121.151724138 451860.068965517,363140.231034483 451923.979310345,363142.231034483 451930.248275862,363143.831034483 451933.448275862,363152.8 451947.968965517,363157 451954,363159 451956.5,363167.24137931 451964.74137931,363170 451967.5,363179.5 451974,363180 451974.5,363181.5 451975,363181.5 451975.5,363182.5 451976.5,363183 451978,363234 452007,363250.589655172 452027.031034483,363254.889655172 452032.231034483,363255.568965517 452033.051724138,363266.7 452046.479310345,363357 452155.5,363394.820689655 452177.179310345,363518.631034483 452248.168965517,363582 452284.5,363605.551724138 452279.451724138,363618 452291,363662 452333,363612.25862069 452515.7,363609.710344828 452525.05862069,363596.220689655 452518.879310345,363575.15862069 452512.010344828,363557.279310345 452509.531034483,363547.289655172 452509.331034483,363534.979310345 452510.010344828,363521.14137931 452512.210344828,363520.34137931 452512.220689655,363503.920689655 452512.668965517,363486 452511.5,363451.5 452506,363446.034482759 452506.417241379))",1916529,SD6352,1921,2014-10-13T00:00:00,9999-12-31T00:00:00,296734.2,2021-06-02T00:00:00,2000,2015-03-16T10:09:16,CAPMIG,N,363182.631306338,452154.832616368,2024-03-06T09:43:50
"POLYGON ((382151.669827197 442159.740015077,382132.469827197 442182.110015077,382115.249827197 442161.250015077,382101.519827197 442144.600015077,382088.299827197 442128.560015077,382075.929827197 442113.400015077,382062.979827197 442098.090015077,382051.839827197 442084.460015077,382040.319827197 442070.130015077,382031.269827197 442059.140015077,382023.579827197 442049.660015077,382017.319827197 442041.750015077,382012.941827197 442038.447015077,382012.845827197 442038.375015077,382009.339827197 442035.730015077,382001.049827197 442030.110015077,381999.999827197 442029.430015077,381990.579827197 442023.350015077,381978.194827197 442015.125015077,381977.989827197 442011.680015077,381978.309827197 442009.330015077,381985.259827197 442000.130015077,381985.369827197 442000.000015077,381995.539827197 441987.650015077,381999.999827197 441982.230015077,382012.979827197 441967.030015077,382015.954827197 441963.311015077,382015.999827197 441963.255015077,382024.379827197 441952.780015077,382027.629827197 441948.370015077,382034.079827197 441938.970015077,382042.339827197 441926.970015077,382047.919827197 441919.420015077,382051.128827197 441916.570015077,382051.148827197 441916.552015077,382056.949827197 441911.400015077,382066.389827197 441904.210015077,382073.529827197 441898.240015077,382076.099827197 441896.080015077,382078.609827197 441893.840015077,382081.039827197 441891.520015077,382083.199827197 441889.330015077,382085.309827197 441887.090015077,382087.309827197 441884.760015077,382089.869827197 441881.540015077,382092.389827197 441878.290015077,382096.039827197 441873.420015077,382099.079827197 441869.550015077,382100.369827197 441868.180015077,382101.779827197 441866.930015077,382104.469827197 441864.840015077,382114.729827197 441858.130015077,382135.289827197 441844.930015077,382150.839827197 441835.290015077,382166.849827197 441825.070015077,382185.849827197 441844.610015077,382203.269827197 441861.740015077,382215.139827197 441873.840015077,382228.809827197 441887.880015077,382235.519827197 441894.640015077,382240.839827197 441899.500015077,382247.229827197 441904.710015077,382254.489827197 441909.630015077,382266.959827197 441917.400015077,382285.519827197 441928.620015077,382301.219827197 441937.320015077,382315.159827197 441944.940015077,382312.209827197 441949.120015077,382308.564827197 441953.268015077,382308.435827197 441953.414015077,382292.639827197 441971.390015077,382277.329827197 441990.210015077,382269.713827197 441999.416015077,382269.685827197 441999.449015077,382269.229827197 442000.000015077,382258.349827197 442013.160015077,382240.489827197 442035.270015077,382228.069827197 442050.070015077,382215.579827197 442063.960015077,382206.629827197 442073.750015077,382207.569827197 442076.000015077,382199.119827197 442085.590015077,382206.709827197 442093.900015077,382192.009827197 442111.820015077,382174.249827197 442132.630015077,382160.829827197 442148.580015077,382151.669827197 442159.740015077))",1885697,SD8241,1599,2010-01-01T00:00:01,9999-12-31T00:00:00,59223.58,2022-07-18T00:00:00,3000,2015-03-16T10:09:16,CAPMIG,N,382142.327199995,441992.627842827,2024-03-06T09:43:42
"POLYGON ((384718.5 460603.5,384714 460584.5,384713.5 460564.5,384712 460545,384707.5 460531.5,384698.5 460507,384689 460484,384688.5 460463,384692.5 460448.5,384696.48 460438.05,384755.5 460444,384759.927 460459.729,384820.397 460674.573,384824.04 460687.491,384826.999 460697.996,384766.92 460692.837,384745.5 460691,384742.5 460673.5,384742.32 460672.98,384733 460646.5,384723 460617.5,384718.5 460603.5))",1945333,SD8460,7556,2012-04-01T00:00:01,9999-12-31T00:00:00,19373.15,2022-06-23T00:00:00,3000,2015-03-16T10:09:16,CAPMIG,N,384752.960160794,460570.826281376,2024-03-06T09:43:56
"POLYGON ((373317.349827197 447371.200015077,373280.649827197 447339.290015077,373261.419827197 447322.840015077,373257.289827197 447319.400015077,373249.209827197 447312.520015077,373241.339827197 447305.640015077,373237.399827197 447302.300015077,373235.479827197 447300.690015077,373233.469827197 447299.070015077,373231.449827197 447297.350015077,373228.109827197 447294.610015077,373218.219827197 447286.220015077,373193.999827197 447265.280015077,373192.189827197 447263.760015077,373188.749827197 447260.720015077,373186.029827197 447258.300015077,373183.199827197 447255.870015077,373180.479827197 447253.440015077,373133.139827197 447213.180015077,373109.739827197 447193.060015077,373110.819827197 447191.740015077,373186.929827197 447099.240015077,373249.399827197 447023.240015077,373266.979827197 447032.510015077,373368.539827197 447086.160015077,373428.639827197 447117.790015077,373492.479827197 447151.310015077,373492.649827197 447151.400015077,373467.939827197 447182.130015077,373452.329827197 447202.360015077,373344.539827197 447336.340015077,373345.579827197 447338.660015077,373335.609827197 447351.270015077,373319.619827197 447370.630015077,373318.449827197 447369.800015077,373317.349827197 447371.200015077))",1960711,SD7347,2918,2010-01-01T00:00:01,9999-12-31T00:00:00,68030.11,2021-05-30T00:00:00,2000,2015-03-16T10:09:16,CAPMIG,N,373296.747495861,447188.188507658,2024-03-06T09:43:57
"POLYGON ((364741.460013006 461571.470198674,364727.500013006 461611.500198674,364604.000013006 461826.500198674,364345.740013006 461743.680198674,364313.980013006 461733.490198674,364316.140013006 461725.540198674,364317.500013006 461720.500198674,364323.000013006 461704.500198674,364324.000013006 461695.500198674,364330.500013006 461673.500198674,364347.500013006 461612.000198674,364357.500013006 461593.000198674,364359.000013006 461589.000198674,364371.000013006 461566.500198674,364378.500013006 461544.000198674,364386.500013006 461513.500198674,364388.030013006 461511.760198674,364394.000013006 461505.000198674,364396.930013006 461501.940198674,364428.000013006 461469.500198674,364429.000013006 461288.500198674,364429.000013006 461288.000198674,364442.500013006 461283.500198674,364452.500013006 461289.000198674,364463.000013006 461295.000198674,364526.500013006 461330.000198674,364534.000013006 461335.000198674,364546.600013006 461341.300198674,364547.000013006 461341.500198674,364556.500013006 461346.500198674,364567.811813006 461353.385498674,364568.000013006 461353.500198674,364579.500013006 461358.000198674,364587.500013006 461362.000198674,364609.793913006 461370.917498674,364610.000013006 461371.000198674,364630.000013006 461380.000198674,364640.000013006 461383.500198674,364653.500013006 461388.000198674,364669.000013006 461394.500198674,364669.000013006 461397.500198674,364685.500013006 461407.000198674,364692.000013006 461410.500198674,364704.500013006 461417.000198674,364715.000013006 461421.000198674,364730.500013006 461428.000198674,364746.000013006 461434.000198674,364759.500013006 461438.500198674,364772.590013006 461442.710198674,364759.000013006 461489.000198674,364752.500013006 461512.000198674,364751.650013006 461514.060198674,364736.600013006 461550.540198674,364736.000013006 461552.000198674,364742.500013006 461568.500198674,364741.460013006 461571.470198674))",1957037,SD6461,5355,2010-01-01T00:00:01,9999-12-31T00:00:00,147610.97,2022-08-09T00:00:00,3000,2015-03-16T10:09:16,CAPMIG,N,364541.530976893,461571.595965538,2024-03-06T09:43:57
"POLYGON ((373026.349827197 447121.310015077,373000.029827197 447161.690015077,372999.999827197 447161.730015077,372962.059827197 447218.700015077,372920.819827197 447279.840015077,372905.259827197 447303.490015077,372785.979827197 447211.290015077,372757.299827197 447189.700015077,372745.719827197 447180.630015077,372746.259827197 447178.660015077,372752.379827197 447155.980015077,372755.979827197 447142.780015077,372756.619827197 447140.310015077,372767.089827197 447103.720015077,372774.259827197 447077.090015077,372775.019827197 447074.400015077,372784.479827197 447040.000015077,372795.739827197 447000.000015077,372795.877827197 446999.513015077,372795.989827197 446999.120015077,372812.879827197 446938.970015077,372845.409827197 446966.540015077,372882.359827197 446999.120015077,372883.389827197 447000.000015077,372891.049827197 447006.480015077,372906.929827197 447019.390015077,372927.039827197 447036.950015077,372975.779827197 447078.340015077,372999.999827197 447099.330015077,373000.479827197 447099.750015077,373012.359827197 447109.510015077,373026.349827197 447121.310015077))",1958946,SD7247,8712,2010-01-01T00:00:01,9999-12-31T00:00:00,53892.44,2022-06-23T00:00:00,3000,2015-03-16T10:09:16,CAPMIG,N,372874.178504385,447129.883206676,2024-03-06T09:43:57
"POLYGON ((358111.990013006 461691.540198674,358086.470013006 461720.560198674,358062.890013006 461747.610198674,358037.790013006 461779.520198674,358019.630013006 461799.600198674,358017.086013006 461801.234198674,358016.965013006 461801.311198674,358001.550013006 461811.210198674,358000.000013006 461812.240198674,357999.950013006 461812.280198674,357998.410013006 461813.310198674,357998.324113006 461813.367298674,357988.690013006 461819.780198674,357971.750013006 461831.100198674,357957.840013006 461840.240198674,357955.600013006 461843.540198674,357953.380013006 461842.740198674,357944.800013006 461840.020198674,357941.290013006 461839.420198674,357917.130013006 461833.900198674,357907.150013006 461831.580198674,357886.640013006 461826.370198674,357861.710013006 461820.790198674,357847.610013006 461816.830198674,357829.900013006 461812.100198674,357828.010013006 461811.410198674,357825.260013006 461810.730198674,357823.450013006 461810.120198674,357821.050013006 461809.350198674,357819.240013006 461808.830198674,357816.580013006 461807.970198674,357814.510013006 461807.550198674,357809.620013006 461807.030198674,357809.490013006 461807.000198674,357783.540013006 461804.570198674,357783.451013006 461804.562298674,357744.770013006 461801.180198674,357733.394313006 461799.489198674,357733.776513006 461798.516198674,357739.839013006 461783.106198674,357739.971013006 461782.780498674,357741.007013006 461780.235198674,357741.220013006 461779.930198674,357741.620013006 461779.230198674,357742.110013006 461778.530198674,357742.410013006 461777.740198674,357742.800013006 461777.030198674,357743.100013006 461776.240198674,357743.200013006 461775.740198674,357753.610013006 461752.650198674,357760.340013006 461738.090198674,357762.670013006 461732.830198674,357768.300013006 461721.940198674,357771.110013006 461716.070198674,357758.375013006 461714.762198674,357756.800013006 461714.600198674,357736.000013006 461712.030198674,357697.490013006 461707.810198674,357672.340013006 461705.280198674,357671.540013006 461705.280198674,357667.140013006 461705.100198674,357669.130013006 461700.900198674,357671.100013006 461696.700198674,357674.110013006 461679.530198674,357676.950013006 461666.130198674,357678.600013006 461658.360198674,357683.090013006 461636.190198674,357684.682513006 461628.227498674,357689.470013006 461604.610198674,357696.290013006 461573.120198674,357696.730013006 461570.870198674,357702.610013006 461541.030198674,357704.790013006 461532.730198674,357707.250013006 461517.210198674,357709.410013006 461503.900198674,357710.590013006 461498.080198674,357708.780013006 461498.550198674,357676.060013006 461508.450198674,357654.040013006 461514.510198674,357628.650013006 461522.110198674,357625.840013006 461522.950198674,357615.950013006 461525.580198674,357611.130013006 461527.030198674,357611.530013006 461523.590198674,357613.770013006 461507.210198674,357614.110013006 461501.480198674,357613.180013006 461499.390198674,357612.340013006 461496.180198674,357611.750013006 461493.060198674,357610.650013006 461489.770198674,357606.350013006 461477.260198674,357604.750013006 461472.030198674,357603.820013006 461467.650198674,357602.300013006 461461.250198674,357601.120013006 461453.740198674,357600.280013006 461449.360198674,357599.940013006 461446.830198674,357598.270013006 461439.400198674,357597.810013006 461436.310198674,357593.860013006 461419.870198674,357591.290013006 461406.690198674,357590.870013006 461404.200198674,357590.710013006 461402.380198674,357590.480013006 461400.090198674,357590.250013006 461398.230198674,357589.900013006 461395.970198674,357589.590013006 461393.920198674,357589.320013006 461392.140198674,357589.080013006 461390.900198674,357588.230013006 461387.680198674,357587.610013006 461385.330198674,357586.960013006 461383.790198674,357586.260013006 461382.560198674,357585.250013006 461380.630198674,357582.540013006 461375.050198674,357580.920013006 461370.720198674,357579.060013006 461365.380198674,357573.720013006 461353.530198674,357572.894813006 461351.745298674,357572.860013006 461351.670198674,357571.940013006 461349.060198674,357568.470013006 461336.920198674,357563.820013006 461321.830198674,357555.020013006 461297.510198674,357553.330013006 461292.310198674,357594.070013006 461275.450198674,357594.084013006 461275.479198674,357599.400013006 461286.810198674,357600.300013006 461288.690198674,357601.300013006 461290.480198674,357602.400013006 461292.160198674,357604.800013006 461295.530198674,357606.200013006 461297.110198674,357607.710013006 461298.600198674,357610.710013006 461301.360198674,357612.310013006 461302.650198674,357612.610013006 461302.840198674,357614.810013006 461304.520198674,357617.020013006 461306.000198674,357619.320013006 461307.370198674,357621.720013006 461308.750198674,357624.210013006 461309.920198674,357625.010013006 461310.310198674,357627.710013006 461311.490198674,357630.610013006 461312.560198674,357633.510013006 461313.530198674,357636.400013006 461314.300198674,357639.400013006 461315.070198674,357641.690013006 461315.550198674,357645.390013006 461316.210198674,357649.080013006 461316.670198674,357649.133013006 461316.675198674,357651.780013006 461316.950198674,357661.950013006 461316.950198674,357664.550013006 461316.930198674,357669.940013006 461316.470198674,357672.330013006 461316.050198674,357674.920013006 461315.430198674,357677.510013006 461314.700198674,357677.563013006 461314.685198674,357680.010013006 461313.980198674,357682.600013006 461313.060198674,357690.070013006 461310.490198674,357694.560013006 461308.750198674,357701.640013006 461304.990198674,357706.190013006 461296.650198674,357718.250013006 461285.680198674,357725.210013006 461277.340198674,357732.400013006 461271.000198674,357736.290013006 461267.240198674,357742.480013006 461253.700198674,357747.570013006 461242.910198674,357750.970013006 461237.020198674,357751.170013006 461236.720198674,357753.070013006 461233.620198674,357753.770013006 461232.420198674,357754.360013006 461231.120198674,357754.860013006 461229.920198674,357754.960013006 461229.320198674,357758.860013006 461224.920198674,357762.950013006 461212.340198674,357766.350013006 461204.150198674,357767.290013006 461201.940198674,357767.310013006 461201.560198674,357767.350013006 461199.970198674,357768.750013006 461195.010198674,357770.740013006 461187.900198674,357781.730013006 461160.240198674,357785.326513006 461151.851698674,357789.420013006 461146.560198674,357789.820013006 461146.260198674,357790.110013006 461145.860198674,357790.510013006 461145.360198674,357790.810013006 461144.960198674,357791.010013006 461144.560198674,357791.612013006 461143.049698674,357791.820013006 461142.060198674,357791.920013006 461141.460198674,357792.020013006 461141.360198674,357792.310013006 461139.970198674,357792.710013006 461136.980198674,357792.820013006 461135.690198674,357796.410013006 461112.500198674,357795.000013006 461104.790198674,357792.430013006 461090.740198674,357792.413013006 461090.641198674,357786.560013006 461057.290198674,357786.260013006 461055.990198674,357785.860013006 461054.610198674,357785.470013006 461053.410198674,357785.070013006 461052.120198674,357784.480013006 461050.840198674,357783.880013006 461049.650198674,357783.490013006 461049.050198674,357782.990013006 461048.260198674,357782.390013006 461047.570198674,357781.790013006 461046.780198674,357781.090013006 461046.090198674,357780.390013006 461045.500198674,357779.890013006 461045.110198674,357774.600013006 461041.890198674,357772.500013006 461040.520098674,357772.900013006 461040.530098674,357789.720013006 461021.440098674,357806.030013006 461002.790098674,357807.280013006 461001.500098674,357808.630013006 461000.000098674,357834.160013006 460971.640098674,357839.820013006 460965.320098674,357858.250013006 460984.420198674,357872.840013006 461000.000198674,357873.090013006 461000.260198674,357881.430013006 461009.170198674,357923.420013006 461052.410198674,357999.950013006 461089.310198674,358000.000013006 461089.330198674,358024.860013006 461100.800198674,358233.830013006 461241.280198674,358259.630013006 461258.640198674,358266.200013006 461297.130198674,358283.920013006 461361.350198674,358312.310013006 461422.690198674,358315.140013006 461428.820198674,358316.250013006 461451.030198674,358316.870013006 461466.680198674,358316.980013006 461469.480198674,358317.640013006 461489.700198674,358300.000013006 461501.000198674,358256.000013006 461549.500198674,358223.000013006 461588.500198674,358196.020013006 461619.560198674,358180.000013006 461638.000198674,358175.660013006 461642.960198674,358142.440013006 461680.860198674,358141.000013006 461682.500198674,358135.994513006 461687.003598674,358128.500013006 461691.500198674,358127.790013006 461691.500198674,358116.210013006 461691.500198674,358111.990013006 461691.540198674))",1958335,SD5761,9142,2010-01-01T00:00:01,9999-12-31T00:00:00,380580.75,2022-01-21T00:00:00,1000,2015-03-16T10:09:16,CAPMIG,N,357944.077498254,461435.310569716,2024-03-06T09:43:57
